"Time","Beta R PIP","Alpha R PIP","Theta R PIP","Delta R PIP","Beta L PIP","Alpha L PIP","Theta L PIP","Delta L PIP","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","B","B","B","B","A","A","A","A","A","B","B","B","B","A","A","A"
141.750,16.79,45.18,56.39,60.69,13.37,41.65,50.67,65.88,7.18,5.50,14.21,16.78,19.03,16.60,16.29,23.19
141.875,17.25,46.20,57.18,61.27,13.65,42.59,51.76,67.35,14.61,16.38,22.30,8.46,20.98,19.47,5.90,27.26
142.000,17.54,46.59,56.39,60.88,13.73,42.75,51.29,68.33,10.54,11.60,21.33,9.30,19.47,17.93,8.28,28.28
142.125,17.43,46.51,55.45,60.69,13.65,42.82,50.90,69.12,8.15,6.91,17.84,10.67,16.78,14.74,11.07,22.48
142.250,17.29,46.51,54.67,60.88,13.48,42.75,50.75,69.51,9.70,9.96,15.58,9.66,12.62,12.09,7.62,19.16
142.375,17.18,46.67,54.51,61.18,13.44,42.82,51.06,69.90,1.74,2.40,11.03,8.55,14.52,9.08,6.96,19.70
142.500,17.36,46.75,54.82,62.25,13.51,43.22,51.69,70.29,8.81,9.96,7.84,13.41,14.08,9.92,11.87,17.04
142.625,17.58,47.14,55.29,63.24,13.65,44.00,52.00,70.88,7.13,5.81,11.47,15.71,21.46,10.54,13.11,21.60
142.750,17.72,48.00,55.45,64.22,13.55,44.78,51.53,71.37,2.62,5.45,14.03,9.79,22.30,9.79,9.04,19.30
142.875,17.79,48.55,55.06,65.69,13.37,45.25,50.90,71.86,8.24,10.76,14.30,8.06,21.51,10.94,10.27,17.97
143.000,17.93,48.86,54.98,67.06,13.16,45.41,50.90,72.16,2.76,5.14,15.58,7.27,18.81,13.02,12.13,14.34
143.125,17.86,48.71,55.22,68.63,12.87,45.33,51.53,72.55,4.70,6.07,10.94,6.38,17.40,11.60,10.63,12.71
143.250,17.61,47.92,55.22,70.29,12.55,44.63,52.47,73.82,5.37,3.55,9.88,7.40,20.62,11.47,7.67,15.18
143.375,17.25,47.29,55.22,71.86,12.26,43.92,53.41,74.80,3.60,4.61,12.80,15.85,23.94,10.85,18.06,16.51
143.500,17.22,47.37,55.61,72.94,12.16,43.69,54.27,75.29,7.53,5.45,16.82,16.25,21.29,11.82,19.52,15.94
143.625,17.47,47.92,55.61,72.06,12.48,43.92,55.06,75.00,5.41,5.67,20.58,10.05,19.52,16.29,10.23,13.64
143.750,17.54,48.08,54.90,71.37,12.76,43.69,54.59,74.71,7.27,8.20,17.35,7.97,13.72,14.39,8.64,11.20
143.875,17.43,47.69,53.33,71.08,12.87,42.90,53.49,74.71,5.98,6.34,13.02,6.34,15.54,9.74,11.20,11.38
144.000,17.11,47.14,51.76,71.47,12.76,42.04,52.24,75.29,6.03,6.38,13.55,4.44,12.88,10.27,7.84,10.98
144.125,16.86,47.22,50.90,72.25,12.62,42.04,51.29,75.98,3.99,4.48,13.46,2.89,12.93,10.98,5.90,11.42
144.250,16.58,47.06,50.20,72.45,12.58,41.57,50.43,76.57,5.45,4.92,10.85,2.05,8.81,9.12,5.67,11.56
144.375,16.33,46.04,48.94,72.65,12.44,40.39,49.41,76.57,3.07,6.21,7.22,2.93,8.37,6.56,3.60,12.31
144.500,15.76,44.55,47.92,72.65,12.12,38.82,49.02,75.88,3.99,5.28,3.64,10.63,7.89,4.26,12.04,10.76
144.625,15.33,43.84,46.82,71.57,11.69,37.88,48.08,74.02,4.44,8.02,12.62,18.28,8.42,9.79,18.19,7.75
144.750,15.19,43.76,45.18,69.41,11.44,37.65,46.75,71.67,5.32,8.77,21.51,20.45,7.09,18.10,18.06,6.60
144.875,15.19,43.84,43.29,66.96,11.41,37.41,45.18,70.00,7.71,7.71,19.30,15.41,5.63,16.91,13.37,9.08
145.000,15.12,43.69,42.67,65.59,11.16,37.02,44.71,69.02,7.49,9.66,8.73,7.40,5.59,9.43,5.28,12.80
145.125,14.72,43.37,42.98,64.90,10.73,36.63,45.18,68.63,3.99,7.09,6.12,6.21,7.71,6.60,5.45,15.94
145.250,14.15,42.51,43.06,64.31,10.23,35.92,45.41,68.04,4.88,5.01,4.75,8.46,9.88,2.89,9.30,16.02
145.375,13.90,42.04,43.14,63.33,9.84,35.61,45.49,66.96,3.11,9.30,10.32,9.26,10.72,10.14,8.51,14.92
145.500,13.98,42.12,43.14,61.96,9.63,35.69,45.96,65.69,6.12,11.65,10.98,10.81,10.72,10.36,9.21,13.06
145.625,14.08,42.43,43.22,60.20,9.45,36.16,46.59,64.90,2.67,6.65,6.78,14.39,10.63,3.86,9.74,12.26
145.750,14.08,42.67,42.67,58.43,9.30,36.71,46.67,64.22,8.02,14.56,14.43,14.30,12.57,12.93,8.15,14.92
145.875,14.05,43.06,41.96,57.45,9.16,37.25,46.35,64.41,2.98,5.01,21.64,9.66,12.71,18.01,8.73,15.76
146.000,14.19,43.53,41.65,56.37,9.30,37.96,45.96,64.02,11.47,14.83,25.58,9.61,12.00,19.92,8.86,14.12
146.125,14.51,44.24,41.49,55.39,9.59,38.51,45.33,63.43,2.62,2.22,20.18,9.79,10.41,17.88,7.36,10.27
146.250,14.72,44.71,41.25,54.41,9.77,38.90,44.55,62.65,4.04,3.07,9.57,6.03,8.90,10.01,6.03,6.69
146.375,14.90,44.78,40.63,53.14,9.88,38.90,43.92,61.57,4.61,4.48,2.67,5.94,6.82,2.84,7.36,4.79
146.500,15.15,44.31,40.00,52.06,10.05,38.90,43.53,61.47,6.25,5.19,1.69,10.19,6.38,3.51,10.14,9.70
146.625,15.22,43.14,39.37,52.16,10.05,38.27,42.98,62.45,11.25,10.85,7.13,11.16,7.62,9.92,10.54,13.86
146.750,15.15,42.12,39.37,52.75,10.02,37.73,42.59,63.53,8.59,10.81,13.33,12.93,11.60,16.25,14.34,21.11
146.875,14.76,41.25,39.76,52.35,9.70,37.41,42.51,64.02,8.86,9.88,11.60,15.05,13.37,13.99,16.73,22.35
147.000,14.47,41.25,40.86,51.76,9.34,37.96,42.98,63.53,7.00,7.67,9.96,11.73,12.18,9.79,12.53,20.58
147.125,14.37,41.96,42.59,51.08,9.27,39.53,44.39,62.94,8.33,11.69,20.31,7.13,8.81,21.15,12.44,16.47
147.250,14.51,42.90,44.55,50.69,9.27,41.10,46.43,62.45,4.61,4.88,22.66,14.87,4.30,22.66,20.18,10.45
147.375,15.01,44.24,46.59,50.88,9.41,42.59,48.31,61.57,8.68,11.20,15.41,19.34,3.55,13.81,19.56,7.58
147.500,15.47,45.25,47.84,51.47,9.70,43.69,49.25,61.57,3.64,2.09,7.80,15.36,5.06,6.65,12.71,10.19
147.625,15.72,45.65,47.69,52.75,9.88,43.61,48.55,62.84,4.92,4.66,5.59,13.81,8.42,6.52,9.70,13.33
147.750,15.83,45.02,47.06,54.71,9.95,42.98,47.22,64.61,3.99,7.58,9.26,6.96,15.49,8.55,9.21,22.39
147.875,15.83,44.08,46.51,57.06,9.95,41.96,46.20,66.57,4.08,4.26,9.04,5.32,26.73,6.78,6.52,30.18
148.000,15.58,42.98,45.96,59.51,9.77,40.86,45.80,67.35,5.45,5.90,6.47,6.69,30.49,4.92,8.99,30.80
148.125,15.22,41.65,45.80,61.27,9.48,40.00,46.04,68.04,4.30,6.16,6.03,10.41,33.58,6.43,13.99,28.32
148.250,15.01,40.55,45.88,62.45,9.30,39.45,46.59,68.43,2.76,2.89,3.20,11.69,19.96,5.45,13.81,15.18
148.375,15.08,39.92,45.88,63.43,9.48,39.06,46.43,69.22,8.90,11.29,3.77,11.42,14.30,3.02,9.12,12.53
148.500,15.26,39.22,45.96,65.39,9.66,38.75,46.12,70.88,8.42,8.15,8.42,11.51,15.05,9.74,7.89,16.69
148.625,15.44,38.51,46.04,67.55,10.02,38.51,45.57,72.55,3.86,7.58,9.08,11.47,21.46,11.65,10.98,21.60
148.750,15.44,37.88,45.49,69.12,10.16,38.20,44.86,73.63,9.04,9.74,8.15,10.05,27.70,10.05,11.16,27.39
148.875,15.54,37.73,44.94,70.00,10.30,38.20,44.86,74.12,3.46,1.96,12.66,7.71,20.76,15.10,4.66,21.29
149.000,15.40,37.65,44.86,70.39,10.41,38.82,45.33,74.22,8.20,7.75,14.03,6.74,13.90,16.51,4.35,16.86
149.125,15.01,37.25,44.78,70.20,10.27,38.98,45.65,73.63,2.58,3.64,9.61,6.69,8.11,9.92,6.07,9.26
149.250,14.55,36.47,44.55,69.61,9.98,38.43,45.57,72.94,2.67,2.89,3.07,8.99,6.82,2.45,7.84,4.83
149.375,13.94,35.53,44.31,68.43,9.66,37.73,45.41,71.96,2.22,4.08,7.00,9.08,8.55,4.88,8.02,3.68
149.500,13.73,35.37,44.39,67.65,9.27,37.25,44.63,70.98,3.82,6.34,9.88,10.72,7.71,6.03,3.73,4.26
149.625,13.69,36.00,44.86,66.96,9.02,37.25,44.00,70.00,2.27,5.28,14.21,17.35,7.00,10.32,5.94,5.59
149.750,13.37,36.55,45.57,66.47,8.66,37.41,44.39,69.22,5.54,3.64,16.33,27.48,7.13,13.02,15.27,6.21
149.875,13.19,37.33,46.98,66.76,8.27,37.41,45.25,68.43,7.71,8.68,15.54,35.57,12.13,12.18,23.63,6.12
150.000,13.05,37.57,48.47,68.14,8.09,37.18,46.27,68.33,3.73,2.58,10.63,29.74,13.99,8.73,18.85,8.02
150.125,13.12,37.25,49.57,69.02,8.02,36.39,46.59,68.53,8.46,9.70,6.29,11.42,16.29,7.97,6.52,10.54
150.250,12.91,36.16,49.65,69.31,7.99,35.14,45.80,68.63,3.91,3.42,5.76,9.17,15.18,8.33,10.54,14.48
150.375,12.44,34.82,48.94,69.51,7.99,33.88,44.94,69.12,2.62,3.91,5.32,12.66,12.35,7.40,14.52,12.97
150.500,11.91,34.20,48.08,69.51,7.88,33.02,44.00,70.29,7.49,6.21,8.02,13.81,12.26,8.59,11.91,12.71
150.625,11.55,34.67,47.92,68.92,7.81,33.33,43.53,69.61,2.05,3.95,18.55,14.17,9.96,13.81,9.48,10.98
150.750,11.73,36.47,48.00,67.75,7.95,34.82,43.84,68.24,10.01,11.51,26.90,14.34,10.54,19.92,11.20,11.11
150.875,11.87,38.12,48.24,66.37,7.99,36.31,44.39,67.16,1.43,6.34,29.16,13.02,9.88,21.77,13.59,11.03
151.000,11.87,39.76,48.71,64.71,8.02,37.80,45.18,66.27,8.06,5.90,25.67,8.33,10.01,21.64,12.80,12.31
151.125,12.01,41.49,49.57,63.14,8.06,39.45,45.65,65.59,6.91,7.75,22.39,10.50,12.00,20.98,6.60,13.90
151.250,12.34,43.06,50.20,62.16,8.38,40.86,45.41,64.51,6.03,5.81,19.16,10.14,15.67,17.97,6.25,16.11
151.375,13.01,44.55,50.90,62.06,8.77,42.04,45.49,64.51,9.79,16.69,12.26,9.35,19.96,12.44,8.73,16.86
151.500,13.40,46.04,51.76,62.55,9.02,43.06,45.96,65.00,2.62,1.74,12.00,9.88,25.40,12.62,8.95,21.86
151.625,13.40,46.82,52.55,62.55,8.98,43.61,46.75,65.49,5.81,4.52,11.91,12.93,27.26,10.23,10.85,25.14
151.750,13.23,47.37,53.18,62.16,9.02,43.76,47.45,65.78,3.29,3.73,10.23,8.68,23.90,4.92,5.54,22.88
151.875,13.44,48.08,54.12,61.08,9.09,43.61,48.08,65.10,5.54,6.91,10.01,9.30,16.42,4.52,6.47,18.41
152.000,13.90,48.24,55.45,59.71,9.27,43.06,49.18,63.92,8.02,11.29,12.71,17.26,8.77,8.59,17.66,11.73
152.125,14.40,48.00,56.71,58.82,9.52,42.12,50.04,64.02,4.17,7.49,10.32,15.49,6.34,8.64,15.89,13.68
152.250,14.87,47.61,57.25,58.24,9.66,40.86,50.75,65.20,7.67,7.36,5.06,5.81,7.09,5.23,4.66,14.34
152.375,15.08,47.14,56.94,57.94,9.98,39.61,50.59,66.37,9.70,8.90,7.27,3.73,8.11,5.37,3.29,16.78
152.500,15.44,47.29,56.63,58.24,10.52,39.22,50.04,68.24,7.71,7.71,11.03,7.00,10.76,8.06,4.13,18.19
152.625,15.83,47.61,56.31,59.12,11.16,39.29,50.04,69.80,5.90,7.27,12.00,8.42,12.75,7.40,5.63,20.62
152.750,15.83,47.69,55.61,59.90,11.52,38.82,49.73,70.39,4.08,4.44,8.42,4.97,12.35,5.19,7.31,20.40
152.875,15.94,47.06,54.20,59.71,11.69,38.04,48.55,70.98,8.24,11.42,5.01,2.45,11.65,7.00,7.84,22.75
153.000,16.11,46.43,52.39,58.24,11.87,37.18,47.14,71.57,6.47,3.15,11.65,8.55,9.26,10.19,12.00,20.67
153.125,16.40,46.20,50.98,56.76,12.16,36.86,45.88,71.67,16.38,19.08,15.80,16.38,10.63,13.41,17.09,27.39
153.250,16.83,46.51,50.20,56.18,12.58,37.25,45.80,72.16,5.01,4.35,11.91,16.60,10.10,10.58,14.34,24.38
153.375,17.08,46.82,50.20,55.88,12.87,37.33,46.43,72.84,11.47,12.13,6.21,9.30,11.87,8.02,9.92,28.32
153.500,17.50,47.61,50.51,55.69,13.12,38.04,47.14,73.92,6.65,7.49,15.01,9.26,9.74,17.09,16.51,20.98
153.625,18.11,48.78,51.53,55.69,13.48,39.45,48.16,74.80,10.01,15.58,27.44,13.15,9.17,28.50,19.08,18.28
153.750,18.86,49.49,53.18,56.67,13.94,40.63,49.73,75.59,12.75,14.61,27.17,26.11,11.16,26.90,23.63,14.43
153.875,19.29,49.25,54.82,58.82,14.55,41.18,50.98,76.76,8.06,13.37,24.34,26.86,15.23,22.08,19.87,14.74
154.000,19.47,49.18,56.00,60.78,15.01,41.41,51.76,77.94,4.88,3.86,31.68,13.99,18.24,28.59,9.39,15.36
154.125,19.61,49.49,56.39,62.45,15.40,42.12,52.16,79.12,7.80,7.40,29.29,10.32,17.66,28.36,12.26,13.64
154.250,19.57,49.73,57.02,63.04,15.69,42.59,53.18,79.51,5.01,6.07,13.24,12.22,15.94,15.98,15.89,11.20
154.375,19.29,49.65,57.88,63.14,15.76,42.90,54.67,79.12,5.94,5.01,14.92,24.47,13.11,15.63,27.61,8.11
154.500,18.75,49.96,58.82,63.63,15.65,43.29,56.00,79.22,5.81,3.51,20.93,21.69,15.36,18.68,23.28,10.19
154.625,18.25,50.75,60.08,64.02,15.65,44.16,57.41,79.22,6.25,5.14,21.82,20.76,17.88,20.09,17.13,13.64
154.750,17.93,51.92,61.02,64.22,15.58,45.49,58.59,79.31,3.55,2.45,28.76,27.26,20.31,29.87,21.15,17.09
154.875,17.90,53.65,62.43,64.31,15.69,47.45,60.31,79.22,8.24,8.33,32.88,31.28,20.45,36.19,24.38,18.72
155.000,17.61,55.22,63.76,64.41,15.72,49.49,61.57,78.92,8.99,8.77,22.97,28.05,15.71,26.51,23.59,14.96
155.125,16.93,56.16,64.47,65.10,15.51,50.90,62.12,78.63,6.69,5.41,14.92,22.22,13.41,17.09,19.16,13.19
155.250,16.43,57.10,64.71,65.88,15.29,52.39,62.04,77.75,2.58,3.24,19.78,23.01,8.81,19.83,16.64,10.10
155.375,16.15,58.67,65.25,66.67,15.08,54.35,62.51,77.06,2.58,2.58,22.84,13.95,6.74,23.32,8.46,10.67
155.500,16.04,60.55,66.27,67.25,14.80,56.63,63.45,76.47,6.16,8.99,22.35,2.80,5.94,20.98,7.05,12.09
155.625,15.97,62.04,67.37,67.45,14.55,58.75,65.41,75.78,2.00,2.05,26.46,5.98,4.97,23.19,6.52,9.92
155.750,16.01,63.76,68.86,67.25,14.30,60.71,67.76,75.10,6.52,8.59,28.85,16.02,6.03,23.45,17.84,7.53
155.875,16.01,65.18,70.35,67.45,14.26,62.75,69.96,74.80,6.21,8.20,18.24,23.41,9.35,10.94,27.26,6.96
156.000,16.29,66.20,72.16,68.53,14.55,64.08,71.84,74.61,8.28,8.42,4.35,24.65,12.93,5.54,30.88,10.27
156.125,16.47,66.35,73.88,70.10,14.69,64.94,73.80,74.22,5.50,15.27,5.59,23.99,14.79,8.81,30.13,13.37
156.250,16.90,65.88,74.51,70.98,14.37,65.18,75.14,74.02,4.52,20.54,7.62,20.14,16.42,5.50,22.75,17.13
156.375,18.40,66.04,75.06,71.67,13.90,65.33,76.55,74.61,5.37,7.84,13.02,24.65,16.38,9.04,36.24,21.07
156.500,20.75,66.98,75.69,72.35,13.58,66.04,77.88,75.10,4.48,49.46,10.23,21.24,16.64,17.75,45.08,23.23
156.625,23.21,67.06,76.39,73.14,13.23,66.59,78.98,75.10,4.57,12.31,3.15,11.16,15.67,20.18,31.42,23.37
156.750,24.78,65.57,75.53,73.53,12.91,66.35,79.29,75.10,7.05,23.81,5.85,9.74,15.71,14.61,13.68,20.45
156.875,25.06,63.92,73.80,73.14,12.44,65.18,78.12,74.71,6.96,11.20,3.15,6.21,16.38,4.22,4.17,16.82
157.000,24.99,63.37,72.78,71.76,12.01,64.47,77.10,73.73,8.99,21.73,13.64,13.15,13.77,12.22,12.13,12.04
157.125,25.06,63.29,72.39,70.00,12.01,64.63,77.10,72.35,11.38,5.98,30.75,16.64,10.36,29.74,16.64,10.50
157.250,25.28,62.82,73.02,69.31,12.80,64.63,77.18,71.67,5.19,13.15,38.05,13.90,8.55,30.75,8.86,12.62
157.375,25.35,62.51,73.65,69.71,14.44,64.71,76.63,72.25,33.27,2.36,29.25,23.06,11.56,15.10,5.01,18.55
157.500,25.35,62.67,73.80,70.29,16.11,64.71,76.71,73.82,10.89,9.21,16.64,29.60,18.81,13.06,18.81,24.69
157.625,25.45,62.27,73.18,69.12,17.36,64.24,76.94,73.82,6.78,4.35,7.93,28.98,28.85,12.44,31.95,28.54
157.750,25.88,60.94,72.31,67.55,18.00,63.29,76.71,72.94,12.57,13.33,8.24,17.48,31.95,10.36,23.06,28.63
157.875,26.35,59.69,71.29,66.67,18.43,62.20,76.31,71.96,8.95,7.84,9.52,5.01,36.77,10.94,6.82,27.17
158.000,26.49,58.27,70.12,66.57,18.65,61.02,75.69,71.86,3.77,3.33,9.48,14.03,34.47,8.51,14.03,28.41
158.125,26.56,57.02,69.41,67.55,18.75,59.76,74.82,72.55,7.00,9.04,10.67,19.16,32.96,11.29,14.79,27.97
158.250,26.74,56.78,69.02,68.53,18.75,59.45,73.88,73.43,4.17,3.11,15.58,15.71,30.35,16.47,13.37,29.65
158.375,26.84,56.86,68.16,69.31,18.79,59.53,73.02,74.22,3.73,2.49,24.83,8.11,23.63,25.14,13.15,26.64
158.500,26.84,56.47,66.82,69.90,18.86,59.45,72.39,74.90,4.70,7.49,22.04,7.31,20.49,22.44,16.20,25.71
158.625,26.74,55.76,66.82,70.69,18.82,59.06,72.39,75.69,2.09,1.52,13.33,15.01,16.11,12.53,19.39,25.93
158.750,26.60,54.90,67.76,71.27,18.79,58.20,72.86,76.37,5.28,4.48,8.46,29.29,13.06,6.07,29.65,21.07
158.875,26.60,53.96,68.24,71.47,18.79,57.25,72.94,77.06,5.01,6.96,6.78,35.09,13.19,7.67,33.63,22.08
159.000,26.60,53.65,68.71,71.08,18.82,56.94,72.94,76.76,3.73,2.45,19.74,31.33,9.12,17.97,30.13,14.12
159.125,26.63,53.96,69.10,70.29,19.00,57.33,72.71,75.49,12.44,13.59,21.69,23.76,8.24,18.32,23.90,10.50
159.250,26.67,54.75,68.71,69.61,19.11,57.65,72.00,74.22,3.07,2.84,14.87,13.02,6.60,14.61,13.59,5.10
159.375,25.95,55.14,68.31,69.22,19.18,58.04,71.22,73.24,3.42,3.82,14.30,10.36,8.99,16.38,7.49,5.54
159.500,24.10,54.90,67.76,68.73,19.36,58.27,69.96,72.35,3.68,4.08,11.34,16.60,8.51,11.73,14.79,6.07
159.625,21.64,54.27,67.37,68.63,19.71,58.04,68.55,71.57,4.48,4.22,7.13,21.73,8.51,8.06,18.59,8.46
159.750,19.54,54.35,67.14,68.73,20.25,57.57,67.14,70.98,11.47,11.51,13.95,19.43,7.09,13.02,12.53,6.74
159.875,17.97,55.53,67.61,69.41,20.75,57.18,66.20,70.29,6.74,6.43,22.30,11.11,7.58,19.12,9.61,7.18
160.000,17.18,56.55,68.39,70.98,20.93,57.73,66.59,70.78,4.35,5.32,25.09,11.60,12.31,22.84,14.61,6.96
160.125,16.83,56.94,68.94,72.94,20.86,58.12,67.14,71.86,5.94,6.12,25.98,18.28,17.00,23.72,19.87,11.42
160.250,16.47,56.24,68.86,74.02,20.46,57.49,67.14,72.25,5.67,7.27,23.28,17.97,18.37,21.33,15.27,11.60
160.375,16.26,55.14,67.69,73.73,19.22,55.76,66.35,71.76,4.22,6.91,16.78,11.60,14.87,17.53,5.41,10.45
160.500,16.19,54.20,65.65,73.24,17.29,54.75,65.49,71.76,2.14,7.89,18.50,6.43,13.59,22.30,6.03,11.42
160.625,16.22,53.65,63.61,73.24,15.37,54.67,63.84,71.67,3.02,2.93,17.00,7.84,15.67,21.95,9.74,16.78
160.750,16.36,53.49,63.06,74.31,14.08,55.22,62.51,71.86,4.30,9.35,7.89,10.27,16.33,11.20,14.21,18.37
160.875,16.68,53.80,63.06,74.71,13.76,55.53,62.20,72.06,13.06,15.80,9.08,20.62,18.19,9.61,21.46,15.98
161.000,17.11,53.73,63.29,74.12,13.80,55.22,62.27,70.98,4.30,5.81,9.96,25.75,14.52,10.10,23.99,9.70
161.125,17.61,53.10,63.29,73.24,14.08,54.35,61.80,69.02,7.13,10.50,3.20,20.00,14.65,4.04,15.85,6.38
161.250,18.04,52.47,62.90,72.25,14.22,53.73,61.02,66.96,8.46,14.92,5.14,11.91,9.96,3.42,10.27,4.44
161.375,18.57,51.06,61.73,70.69,14.37,53.41,60.39,65.39,6.03,9.52,9.88,7.49,8.51,13.24,8.99,6.47
161.500,19.54,50.51,61.33,68.33,14.62,53.65,60.63,64.22,5.19,24.25,15.27,14.43,6.03,24.47,13.86,8.51
161.625,20.75,50.27,61.73,66.27,14.80,53.73,61.18,63.53,4.57,8.11,18.59,15.94,5.14,26.82,15.89,11.56
161.750,21.75,50.04,60.94,64.61,14.97,53.96,60.78,62.65,7.80,15.76,8.02,14.70,7.89,12.97,17.53,14.21
161.875,22.46,50.27,59.69,63.53,15.40,54.75,60.08,61.76,4.30,5.41,11.82,12.93,11.96,12.84,17.04,17.04
162.000,22.99,50.59,59.29,63.43,15.94,55.76,59.69,61.67,7.13,9.04,19.92,19.92,14.52,23.59,21.64,18.24
162.125,23.60,50.67,59.22,63.82,16.47,56.31,60.00,62.84,12.66,12.18,18.55,26.06,16.29,16.69,28.19,19.43
162.250,23.89,50.59,59.06,63.63,16.65,56.47,60.39,64.02,7.71,8.99,19.21,25.80,15.49,11.78,28.01,17.17
162.375,23.89,50.59,58.82,63.04,16.65,55.92,60.00,64.71,3.55,4.22,16.38,22.13,13.28,10.01,22.17,14.48
162.500,23.99,50.51,58.67,62.16,16.61,55.61,60.24,64.61,6.65,5.23,13.41,21.73,11.25,10.05,21.46,8.68
162.625,24.10,50.75,58.27,61.57,16.68,55.92,60.24,63.04,3.33,2.18,18.81,20.71,9.12,17.70,21.42,4.79
162.750,23.85,51.22,57.73,60.49,16.47,56.55,59.92,61.47,6.43,7.80,23.28,18.94,9.52,23.76,21.60,5.50
162.875,23.60,51.29,57.33,59.80,16.04,56.94,59.53,60.98,4.92,11.65,24.43,18.90,10.85,24.56,19.39,7.22
163.000,23.42,51.22,57.18,59.12,15.69,56.71,59.61,61.57,5.76,8.64,31.46,16.47,12.93,27.74,15.23,13.72
163.125,23.49,51.22,57.10,57.84,15.58,56.24,59.69,61.67,5.63,9.74,29.38,17.35,14.03,23.85,19.34,15.41
163.250,23.67,51.37,56.39,56.18,15.72,55.69,59.53,61.37,6.29,9.26,20.05,18.19,13.59,20.76,23.06,17.22
163.375,23.71,51.22,55.92,54.51,15.94,55.61,59.53,60.39,2.98,3.99,16.69,16.20,13.06,21.24,20.67,13.24
163.500,23.57,51.45,56.16,54.22,16.19,56.08,60.08,59.12,8.68,6.25,20.23,16.86,11.82,22.08,15.10,9.17
163.625,23.49,52.24,57.41,54.12,16.40,56.31,60.78,56.76,2.62,7.22,29.69,14.48,12.75,26.46,8.46,6.34
163.750,23.39,52.55,58.98,53.53,16.33,56.08,61.88,55.59,4.22,5.19,28.19,21.20,11.56,23.37,20.05,5.50
163.875,23.10,52.86,60.31,52.45,16.08,55.69,62.90,55.10,2.62,4.35,18.99,26.95,10.45,14.61,26.99,9.04
164.000,22.71,53.25,61.02,51.08,15.76,55.53,63.53,55.10,6.96,7.05,16.29,24.74,8.59,12.18,25.00,10.58
164.125,22.03,53.41,61.25,50.29,15.37,54.98,63.53,55.59,8.42,8.20,13.99,23.90,6.52,12.53,20.40,10.50
164.250,21.32,53.73,61.49,48.73,15.04,55.22,63.76,56.27,8.73,4.52,11.65,22.57,4.92,12.57,17.13,7.58
164.375,20.57,54.98,61.65,47.35,14.76,56.47,64.55,56.86,11.91,9.12,18.32,23.32,3.91,18.24,16.95,6.29
164.500,19.82,56.78,62.82,48.04,14.76,57.41,65.96,57.94,11.69,8.37,29.03,33.63,8.24,28.81,25.27,6.52
164.625,18.93,58.04,65.02,50.98,14.76,57.65,67.45,59.41,8.64,7.40,28.28,29.56,14.70,31.46,24.29,9.92
164.750,18.07,58.59,66.75,54.02,14.90,57.65,68.63,60.98,12.53,12.22,23.15,19.08,25.75,26.42,13.99,15.54
164.875,17.43,58.82,68.16,56.57,15.04,57.33,69.25,62.75,10.98,12.84,28.98,19.03,34.64,30.35,17.22,25.00
165.000,17.11,59.22,69.18,58.53,15.08,57.73,69.96,64.02,10.72,13.64,22.88,22.30,35.88,21.91,24.96,25.98
165.125,16.86,59.45,69.57,59.71,14.83,57.80,70.04,63.82,10.58,8.28,8.06,14.43,30.97,5.54,17.75,23.81
165.250,16.58,59.45,68.63,59.41,14.47,57.41,68.78,61.96,2.49,8.99,10.94,7.36,20.09,12.40,5.41,16.11
165.375,16.40,59.84,68.16,59.12,14.08,57.65,67.22,60.39,4.26,7.05,22.17,15.49,14.43,22.79,10.10,12.00
165.500,16.43,60.55,68.47,59.02,13.83,58.75,66.90,59.51,3.77,7.67,24.29,20.76,9.66,23.68,14.96,9.52
165.625,16.58,61.18,68.63,58.73,13.83,59.61,66.75,59.22,7.13,9.57,22.57,16.47,5.37,22.13,13.19,6.16
165.750,17.01,61.65,68.39,57.84,13.90,59.84,66.51,59.80,7.18,7.67,27.04,11.07,3.15,26.06,10.36,5.10
165.875,17.47,61.80,67.69,56.86,13.80,59.61,66.51,60.88,6.38,4.52,25.89,8.02,3.11,27.88,6.69,5.54
166.000,17.40,61.80,66.82,55.88,13.65,59.29,66.35,61.18,6.74,7.93,18.55,4.04,3.99,23.10,6.65,7.97
166.125,17.22,61.25,65.57,54.61,13.62,59.14,65.65,60.59,4.13,3.07,21.82,6.29,5.59,23.50,9.83,9.52
166.250,17.11,60.55,64.63,54.02,13.80,59.14,64.39,59.31,9.57,9.61,22.04,11.51,9.43,18.94,10.72,10.81
166.375,17.33,60.08,64.71,54.80,13.98,59.22,63.45,59.31,8.28,10.76,18.37,14.74,12.18,15.36,9.79,11.47
166.500,17.40,60.16,65.25,56.57,14.01,59.61,63.06,60.98,7.18,2.89,16.95,10.10,17.09,20.09,4.70,16.25
166.625,17.25,60.24,65.88,57.55,13.90,59.92,63.06,63.33,4.48,5.23,15.76,11.56,18.15,19.16,9.92,18.77
166.750,17.04,59.61,66.27,57.35,13.65,59.69,63.76,65.20,5.10,2.53,12.66,28.81,18.19,15.36,26.55,19.87
166.875,16.97,59.45,66.27,57.35,13.69,59.45,64.08,65.39,1.74,3.24,19.78,34.29,16.11,19.30,35.79,16.82
167.000,17.11,59.69,66.35,57.84,13.94,59.69,64.55,64.80,10.94,12.49,23.99,24.69,11.29,21.20,31.81,11.47
