"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
38.125,4.92,6.91,12.97,14.48,5.63,10.85,6.34,8.33
38.250,4.48,4.30,15.54,9.21,5.63,14.61,3.99,6.52
38.375,2.89,2.18,9.92,7.36,7.84,12.49,5.76,4.79
38.500,5.01,3.95,4.79,3.55,7.89,8.42,4.61,3.37
38.625,4.17,5.14,1.30,6.03,7.40,3.24,3.99,2.84
38.750,2.09,1.65,2.53,6.82,7.00,1.38,6.56,3.77
38.875,4.22,5.59,5.54,5.37,7.09,2.00,7.84,3.82
39.000,6.21,3.42,8.68,5.28,7.13,4.79,10.54,3.33
39.125,4.79,7.93,5.37,4.13,5.19,11.03,10.45,2.58
39.250,3.60,2.18,8.24,9.92,3.95,13.86,6.60,3.86
39.375,4.79,5.59,10.36,8.81,5.14,12.00,3.15,5.19
39.500,4.52,5.90,10.27,4.83,7.58,7.36,4.35,6.16
39.625,4.97,6.78,10.10,4.75,10.63,5.23,4.22,5.81
39.750,6.03,6.65,5.85,8.06,14.43,5.23,4.13,5.59
39.875,1.74,4.88,2.71,6.82,13.50,5.06,3.99,4.17
40.000,1.16,2.49,1.12,3.02,13.59,4.97,3.73,3.68
40.125,8.06,5.19,3.77,2.80,11.69,3.11,2.62,4.08
40.250,8.33,6.25,7.40,8.46,14.61,4.22,9.61,8.95
40.375,11.34,5.67,12.26,17.88,14.26,8.86,19.08,14.48
40.500,29.65,15.85,15.80,26.11,11.69,8.90,17.84,23.72
40.625,7.62,11.29,19.87,36.46,18.99,5.41,8.24,27.57
40.750,11.87,13.37,18.99,36.41,28.59,7.75,13.41,23.72
40.875,4.66,5.37,12.31,18.72,38.54,3.55,10.94,13.99
41.000,2.45,6.69,8.77,10.54,34.51,7.80,2.98,7.58
41.125,8.15,4.70,3.91,9.83,24.29,8.59,4.70,7.62
41.250,2.27,4.88,6.29,4.75,14.70,5.10,7.84,8.77
41.375,5.06,2.00,10.19,7.62,7.67,4.30,7.36,7.18
41.500,8.46,7.75,10.54,13.95,5.72,7.13,8.42,4.66
41.625,5.01,4.44,6.43,13.72,5.81,5.32,10.63,4.79
41.750,2.62,4.30,3.24,8.77,8.15,1.96,10.54,5.19
41.875,3.07,1.56,3.73,4.97,12.53,4.70,7.93,8.90
42.000,2.62,4.52,7.13,3.42,15.32,8.06,4.44,8.68
42.125,3.51,3.68,7.44,4.97,15.85,7.49,6.52,8.99
42.250,4.44,4.08,3.95,10.89,11.25,4.70,8.95,5.41
42.375,4.22,7.49,5.81,18.06,9.70,4.13,12.13,4.70
42.500,5.85,3.99,11.29,13.81,12.26,8.68,8.02,6.29
42.625,2.18,2.27,10.85,5.90,19.96,10.45,5.06,11.73
42.750,3.64,3.82,11.87,5.67,20.98,11.29,6.87,13.86
42.875,5.14,3.24,15.01,5.41,17.93,13.11,4.08,12.84
43.000,4.57,4.70,15.27,7.53,9.30,15.45,5.76,7.58
43.125,3.95,3.42,15.71,7.84,8.33,15.18,7.84,4.30
43.250,3.29,3.73,11.82,9.61,6.74,11.25,7.27,2.53
43.375,7.93,10.23,11.29,6.56,11.11,10.23,4.79,3.15
43.500,2.71,1.38,12.04,4.88,12.26,10.10,4.66,4.79
43.625,12.00,8.90,6.07,6.43,18.19,7.89,7.49,7.44
43.750,2.71,3.02,7.75,8.11,21.77,12.71,10.41,10.01
43.875,7.97,7.27,13.06,6.47,21.69,14.52,8.51,9.48
44.000,2.18,3.91,8.55,13.55,18.37,7.09,12.22,7.93
44.125,3.82,7.27,3.42,18.99,10.10,2.14,13.99,7.53
44.250,7.27,4.88,2.80,17.57,10.50,3.82,12.31,11.82
44.375,4.13,4.92,2.45,7.53,10.10,1.87,9.88,13.24
44.500,1.61,3.46,4.79,8.95,10.94,5.19,7.71,12.97
44.625,3.82,1.96,7.09,8.15,7.05,6.96,6.60,8.06
44.750,4.75,5.32,5.81,8.28,5.06,7.58,5.41,7.97
44.875,2.18,3.91,5.90,9.43,6.12,5.50,6.16,5.14
45.000,5.19,7.62,7.62,6.03,8.37,4.66,6.12,4.39
45.125,3.11,7.00,6.21,11.38,8.99,4.57,8.42,3.51
