"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
40.750,9.48,7.53,14.08,19.47,14.48,18.85,14.39,24.83
40.875,10.41,11.38,5.50,18.24,21.60,12.93,16.78,32.34
41.000,6.03,3.73,5.85,17.35,20.67,3.07,13.28,29.43
41.125,7.18,5.19,14.96,11.91,19.21,13.77,5.45,25.53
41.250,11.60,7.75,18.63,6.65,15.23,18.90,4.88,13.15
41.375,7.40,9.52,19.74,4.92,19.52,21.46,4.61,10.98
41.500,8.99,6.43,18.37,4.83,19.30,22.22,6.07,10.89
41.625,11.56,7.36,12.66,7.00,18.32,20.71,4.61,12.80
41.750,10.54,4.88,11.25,3.24,11.20,18.77,3.64,11.82
41.875,15.94,13.02,17.84,3.33,9.21,18.46,9.04,13.90
42.000,11.65,9.08,19.65,7.09,8.59,17.22,8.24,16.95
42.125,12.57,8.59,14.56,6.82,8.28,16.29,4.04,19.70
42.250,13.68,9.12,16.60,5.37,7.75,21.24,10.54,21.24
42.375,12.66,10.85,21.07,5.10,6.34,24.16,12.31,19.61
42.500,14.03,7.00,19.56,9.39,6.03,19.47,7.84,15.71
42.625,5.14,5.19,17.22,14.92,8.81,19.16,7.97,9.30
42.750,5.90,7.27,12.22,14.48,13.06,15.67,13.55,7.84
42.875,7.27,6.96,4.22,10.89,17.84,5.19,20.05,8.64
43.000,7.36,4.52,6.91,6.34,18.72,5.98,15.89,15.98
43.125,7.67,7.05,8.51,4.88,17.31,7.13,9.66,16.60
43.250,5.10,3.46,7.05,7.53,13.90,2.49,10.76,18.59
43.375,5.76,9.92,14.34,5.85,11.42,9.08,10.94,14.61
43.500,8.68,6.21,16.16,2.71,11.29,10.72,9.30,13.86
43.625,7.49,9.39,12.75,3.68,11.25,13.37,8.15,13.37
43.750,5.41,3.46,13.59,9.17,10.89,16.02,7.05,11.69
43.875,3.33,4.88,12.31,11.73,10.81,15.54,6.87,11.56
44.000,1.83,9.66,7.80,10.54,9.79,9.48,9.04,10.63
44.125,6.56,7.27,7.67,12.35,8.59,7.13,18.32,10.32
44.250,9.26,6.12,8.68,14.21,6.91,12.71,28.76,9.57
44.375,18.01,21.33,5.50,12.35,5.98,7.67,28.19,8.02
44.500,10.05,11.03,12.49,16.91,6.43,12.62,17.75,11.07
44.625,12.84,12.49,18.77,19.03,8.64,24.34,8.06,16.11
44.750,5.90,3.99,12.84,11.03,10.05,18.99,6.38,16.60
44.875,4.22,3.11,5.90,4.61,11.87,11.51,6.16,15.76
45.000,5.67,9.30,10.36,5.10,12.80,10.27,14.52,10.27
45.125,7.71,8.24,12.71,10.63,13.02,10.67,15.63,10.63
45.250,9.26,14.30,9.04,8.24,12.62,7.67,8.20,15.49
45.375,3.20,5.59,3.15,11.11,14.83,6.60,11.11,22.75
45.500,12.88,8.95,4.48,17.48,22.57,9.96,11.16,30.97
45.625,7.40,7.05,5.81,21.69,33.58,4.66,11.42,37.21
