TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
34.500,14.92,8.99,13.06,8.81,26.33,12.84,12.80,41.10
34.625,9.92,9.52,10.19,15.05,24.43,8.86,20.85,39.95
34.750,6.21,10.54,4.35,18.81,26.11,5.72,20.58,37.70
34.875,17.35,19.83,14.03,28.23,33.98,17.44,24.65,43.22
35.000,17.93,26.82,17.97,34.60,46.76,25.49,29.07,51.23
35.125,8.37,11.87,13.99,28.01,50.21,18.85,26.55,53.93
35.250,5.54,10.67,10.85,11.03,45.83,6.65,16.38,53.75
35.375,10.50,11.20,7.89,17.13,32.70,8.06,19.70,37.52
35.500,4.35,4.35,4.48,18.90,24.29,4.57,19.56,31.86
35.625,5.54,10.23,11.20,15.85,31.28,8.90,15.89,32.70
35.750,11.82,12.57,22.53,12.97,35.88,18.46,10.50,35.13
35.875,23.06,23.23,23.72,20.54,38.71,21.07,17.17,38.67
36.000,6.43,6.91,16.38,24.03,40.31,14.96,25.93,42.87
36.125,8.11,10.27,6.87,10.63,33.14,4.39,16.78,38.54
36.250,2.49,5.10,9.88,10.98,29.82,8.28,8.64,40.92
36.375,7.71,13.55,15.27,12.35,25.75,12.00,8.68,32.57
36.500,8.90,7.89,10.81,17.22,35.75,7.53,20.18,41.50
36.625,10.76,15.23,11.47,20.58,32.61,13.50,25.49,30.22
36.750,3.60,7.22,19.25,21.33,25.36,23.90,28.41,22.22
36.875,2.53,6.78,15.36,12.75,13.59,20.54,22.17,11.91
37.000,6.29,8.46,4.92,5.01,17.70,6.56,7.89,16.11
37.125,19.56,12.31,21.42,11.78,26.77,16.86,5.76,26.73
37.250,19.65,19.70,29.29,13.95,46.81,25.75,10.14,46.59
37.375,4.83,9.39,22.57,11.56,68.52,20.93,16.29,64.63
37.500,7.71,5.72,12.88,7.40,72.95,12.35,10.63,69.81
37.625,4.79,5.41,16.25,23.63,66.36,12.04,19.43,62.73
37.750,22.57,18.85,23.01,27.13,44.82,19.56,26.37,45.30
37.875,11.20,19.08,25.49,22.92,43.98,29.74,23.63,45.22
38.000,16.38,13.50,14.52,26.59,54.06,26.95,19.47,52.51
38.125,16.86,6.47,9.17,20.49,55.39,17.84,9.08,55.08
38.250,33.05,18.59,9.43,26.99,59.50,19.52,19.47,54.68
38.375,19.25,22.00,7.58,36.06,41.19,11.65,41.15,36.68
38.500,6.25,8.73,16.55,31.86,45.70,10.41,41.19,35.26
38.625,3.86,13.37,17.17,14.43,30.40,8.37,17.88,31.11
38.750,10.85,9.43,13.72,9.39,28.67,8.37,14.74,30.97
38.875,7.27,6.47,15.67,21.33,21.29,13.86,12.35,34.69
39.000,16.20,12.40,20.05,32.12,32.70,24.21,5.67,40.79
39.125,13.11,15.63,26.20,29.69,41.41,31.24,18.59,51.05
39.250,26.46,13.37,19.08,26.15,46.19,33.23,22.53,59.28
39.375,8.99,14.21,2.76,17.79,51.10,26.82,33.45,61.23
39.500,8.86,11.11,12.53,7.97,44.46,18.01,36.86,54.06
39.625,15.71,7.00,9.17,3.68,38.58,8.68,24.65,38.36
39.750,4.35,4.48,2.93,4.83,22.35,7.93,15.14,19.47
39.875,6.07,2.36,2.45,3.29,18.10,3.99,4.88,13.46
40.000,2.71,2.22,2.27,2.27,11.56,2.00,2.98,9.88
40.125,3.11,1.96,3.29,3.95,9.57,6.16,9.70,8.55
40.250,5.32,5.23,4.30,5.45,4.70,8.59,12.26,8.28
40.375,7.80,8.46,2.84,4.97,6.03,3.82,12.97,10.72
40.500,7.44,5.14,11.91,17.09,12.13,4.13,22.35,20.18
40.625,20.58,18.99,21.46,33.89,21.95,4.79,33.18,32.61
40.750,19.61,14.43,23.10,47.21,30.18,9.52,44.68,42.74
40.875,17.79,5.81,17.22,36.81,38.23,17.04,38.89,55.21
41.000,9.92,7.71,18.90,16.82,30.04,23.90,30.44,46.32
41.125,15.27,11.91,17.31,10.76,27.61,23.50,25.31,38.32
41.250,4.30,8.11,14.79,14.70,17.57,19.39,13.41,20.14
41.375,21.20,15.27,20.00,29.87,22.04,20.18,17.13,21.42
41.500,18.24,23.72,21.86,30.31,24.96,22.61,25.00,27.35
41.625,6.29,12.09,12.88,37.25,43.62,14.21,35.93,46.06
41.750,7.62,10.81,13.72,39.42,58.22,5.94,36.41,54.41
41.875,11.29,18.32,17.35,34.78,61.05,14.26,31.50,56.71
42.000,14.65,6.21,21.73,40.44,50.70,28.10,18.63,45.79
42.125,19.70,17.04,22.26,43.84,38.93,27.97,21.60,44.02
42.250,6.78,5.19,10.94,25.58,36.81,16.38,27.74,46.32
42.375,7.97,5.72,6.25,12.04,32.74,7.18,20.00,38.98
42.500,6.74,5.32,6.52,10.27,28.98,5.63,9.04,28.63
42.625,8.28,6.07,6.78,13.15,23.99,9.26,12.80,18.28
42.750,9.21,6.16,10.54,21.33,24.21,13.55,22.00,19.96
42.875,19.25,23.81,13.68,19.25,30.04,16.86,19.92,25.58
43.000,22.75,15.94,18.01,7.93,40.84,21.95,13.33,35.22
43.125,6.69,12.97,19.30,23.06,46.28,16.47,21.60,42.16
43.250,8.37,5.63,16.64,30.27,48.75,9.08,19.30,44.24
43.375,8.55,11.60,10.76,31.81,43.84,6.65,30.53,42.34
43.500,4.79,3.55,13.24,21.33,37.65,7.13,30.27,36.37
43.625,6.78,7.09,10.14,8.02,30.27,7.62,15.23,33.05
43.750,6.07,9.88,6.56,7.05,28.45,7.97,6.56,32.26
43.875,2.71,8.55,4.44,21.33,37.52,7.89,27.13,35.53
44.000,15.58,22.84,5.85,31.73,41.63,15.76,48.66,35.53
44.125,6.03,13.72,3.99,35.22,45.39,19.65,51.72,29.96
44.250,13.72,13.64,9.92,33.23,31.64,19.25,36.77,20.71
44.375,3.07,4.61,12.62,16.95,21.33,13.77,14.56,21.46
44.500,3.95,4.08,6.12,3.73,12.22,6.38,7.49,26.11
44.625,2.89,2.98,1.96,4.22,12.75,2.53,2.84,26.42
44.750,1.83,2.58,2.22,3.73,16.07,2.31,3.86,23.06
44.875,3.20,3.42,7.58,6.91,22.00,8.06,8.46,20.27
45.000,6.78,5.41,12.31,6.60,27.66,12.88,5.90,20.89
45.125,8.46,10.19,12.44,9.52,33.98,11.47,5.59,22.22
45.250,13.41,4.97,10.27,7.58,36.33,8.77,15.63,20.31
45.375,11.65,13.24,8.95,13.41,33.76,9.92,25.27,16.51
45.500,11.51,6.43,10.14,22.97,24.65,12.71,30.09,15.23
45.625,10.41,11.11,12.88,14.92,14.83,10.01,24.56,21.20
45.750,6.47,31.55,7.75,12.71,12.97,8.95,11.25,29.65
45.875,21.38,20.31,10.10,27.26,16.69,25.44,21.73,34.33
46.000,21.02,27.48,20.45,29.29,21.69,25.58,32.57,38.54
46.125,6.82,11.56,15.10,15.58,17.75,9.92,20.80,33.63
46.250,12.22,13.99,8.95,8.11,17.75,12.66,7.53,30.31
46.375,13.24,12.18,4.04,12.75,23.59,14.87,9.30,21.73
46.500,27.88,19.08,9.39,26.68,31.06,12.22,26.11,22.97
46.625,22.04,22.35,13.41,36.55,46.41,16.82,37.65,38.32
46.750,7.67,7.00,10.19,35.66,55.92,17.84,34.56,48.13
46.875,11.87,3.42,4.83,24.07,53.04,15.41,23.10,51.05
47.000,7.84,5.67,7.05,11.73,44.02,12.75,14.12,39.20
47.125,3.77,4.08,4.26,5.41,24.78,4.92,7.53,25.40
47.250,14.87,15.41,17.22,14.56,26.15,16.20,13.33,20.27
47.375,15.89,14.96,26.11,22.44,30.00,27.35,23.99,22.88
