"Time","beta L","beta R","alpha R","theta R","delta R","alpha L","theta L","delta L"
"sec.","A","B","B","B","B","A","A","A"
25.625,2.27,3.07,7.67,11.20,22.39,5.67,10.14,17.70
25.750,6.69,9.21,8.99,22.84,27.44,8.55,27.08,23.81
25.875,3.02,3.60,9.43,29.43,31.06,9.12,33.36,27.57
26.000,2.00,5.37,10.14,17.04,30.88,8.15,17.48,28.05
26.125,3.86,7.18,11.69,8.90,23.94,7.27,7.44,22.04
26.250,5.28,7.31,10.94,6.52,18.01,6.91,4.04,17.04
26.375,9.66,12.71,9.66,6.29,11.73,10.89,5.59,10.19
26.500,8.68,10.36,6.65,9.61,17.97,11.82,8.95,16.29
26.625,6.25,7.75,7.18,19.61,22.17,7.84,14.96,20.14
26.750,4.92,4.52,9.52,15.80,26.95,6.25,10.94,23.06
26.875,7.93,3.91,9.26,14.83,20.76,6.21,14.17,16.33
27.000,12.49,11.25,7.49,22.79,19.12,5.54,20.71,11.96
27.125,2.80,6.69,6.38,35.53,14.96,5.14,30.80,9.30
27.250,7.89,9.61,6.69,33.80,20.58,3.73,32.17,15.89
27.375,19.43,8.46,7.89,14.39,24.65,3.33,13.41,20.71
27.500,12.00,13.77,16.55,19.43,27.97,12.09,16.07,24.91
27.625,53.71,18.77,22.53,43.67,26.95,28.10,35.79,23.19
27.750,22.75,22.79,21.33,52.16,25.09,31.99,44.95,17.17
27.875,24.07,10.94,17.79,29.16,28.41,24.16,32.17,13.50
28.000,15.58,8.20,17.17,9.96,31.46,14.17,8.06,13.02
28.125,11.73,9.43,16.60,19.61,31.11,11.96,19.21,18.19
28.250,8.06,5.14,15.05,22.48,27.70,11.51,22.66,24.21
28.375,8.20,10.36,5.72,30.66,29.65,7.53,23.90,28.76
28.500,6.56,3.15,7.22,30.66,44.73,9.12,19.21,45.39
28.625,1.56,4.13,5.50,18.06,53.97,4.92,6.91,54.72
28.750,4.83,4.26,8.81,19.70,62.99,3.07,12.09,59.50
28.875,4.57,6.60,11.29,20.31,58.84,2.22,15.94,53.26
29.000,3.55,2.49,11.29,9.74,48.93,4.92,12.57,38.09
29.125,5.23,4.61,6.56,1.92,35.53,2.71,10.41,28.94
29.250,4.04,6.25,7.09,7.97,20.85,4.17,5.50,19.30
29.375,5.37,5.45,2.40,15.32,30.09,9.08,13.24,33.05
29.500,10.32,8.68,4.57,16.29,34.95,13.81,16.16,39.24
29.625,4.61,3.86,8.86,9.35,41.50,13.24,9.35,41.23
29.750,8.51,5.67,5.63,9.66,28.50,7.22,7.89,25.58
29.875,10.98,8.33,6.47,13.02,19.70,7.75,11.60,17.31
30.000,7.09,5.01,9.12,19.34,21.29,10.41,18.15,22.26
30.125,5.54,2.98,5.98,17.53,27.83,6.07,17.93,28.89
30.250,10.01,6.25,9.26,7.13,34.11,4.39,10.94,33.41
30.375,5.85,9.66,15.27,4.44,30.00,12.18,4.97,28.45
30.500,15.85,14.96,11.69,5.37,20.71,14.26,4.35,20.36
30.625,10.36,8.59,2.71,5.81,15.67,10.76,6.82,15.89
30.750,13.59,16.91,2.93,7.75,8.99,8.55,6.16,9.74
30.875,3.55,6.60,2.22,9.26,12.80,8.37,9.17,10.98
31.000,9.26,14.48,6.69,20.00,18.19,6.07,19.87,15.89
31.125,13.72,17.57,4.57,20.36,22.75,7.09,17.31,22.57
31.250,12.97,13.28,22.88,10.41,23.19,23.59,14.26,24.21
