TIME,BETA L,BETA R,ALPHA R,THETA R,DELTA R,ALPHA L,THETA L,DELTA L
sec.,A,B,B,B,B,A,A,A
22.875,13.50,7.31,10.27,12.26,12.09,7.67,23.68,26.68
23.000,3.37,4.30,10.41,9.48,11.29,10.27,25.00,16.69
23.125,35.26,4.44,18.81,25.75,10.05,5.94,28.23,10.27
23.250,8.46,9.61,22.84,23.99,8.95,18.06,24.65,7.67
23.375,4.04,7.18,20.27,11.96,8.59,17.48,11.25,8.90
23.500,4.70,6.16,10.27,13.68,8.73,8.46,11.25,8.28
23.625,11.51,4.52,7.00,20.58,9.21,13.41,8.46,6.65
23.750,8.51,5.23,9.74,21.86,7.49,19.96,12.84,4.48
23.875,2.45,6.25,8.99,40.92,5.63,20.18,39.55,4.39
24.000,7.13,5.14,6.29,47.16,5.14,12.35,43.93,7.22
24.125,3.51,4.22,14.65,32.52,6.65,14.39,26.06,11.56
24.250,12.26,9.88,23.68,24.96,11.47,18.28,23.76,22.39
24.375,2.80,3.86,22.00,22.39,16.42,20.93,19.56,34.11
24.500,5.72,3.20,11.87,20.89,21.73,16.25,12.35,36.50
24.625,8.15,6.07,10.45,29.03,23.15,9.30,25.36,29.03
24.750,3.20,4.48,16.42,25.98,24.12,14.70,27.70,17.09
24.875,17.26,17.62,14.87,15.67,24.87,11.47,11.78,16.78
25.000,6.12,11.29,18.10,5.37,30.40,17.44,12.35,21.64
25.125,5.45,13.72,12.53,2.45,37.39,15.01,13.90,29.56
25.250,9.52,14.21,12.22,7.18,34.51,15.27,8.15,25.22
25.375,8.90,10.94,16.16,15.10,33.54,17.93,9.57,21.02
25.500,8.86,8.46,8.77,26.82,21.42,12.40,12.97,11.87
25.625,6.96,10.45,13.02,32.65,18.32,3.64,11.38,12.71
25.750,5.01,3.37,19.43,27.17,12.93,7.22,5.45,17.57
25.875,9.92,7.36,19.61,17.44,14.79,10.36,7.22,21.64
26.000,5.76,5.85,19.47,19.12,16.55,5.63,11.78,27.13
26.125,11.11,6.43,10.76,17.09,18.81,5.63,11.07,24.38
26.250,2.58,4.26,5.41,10.10,15.80,6.16,17.53,27.39
26.375,5.10,8.06,5.54,10.41,15.36,4.44,20.14,25.09
26.500,5.63,6.78,16.86,11.87,11.69,14.87,14.65,24.56
26.625,11.65,20.71,27.44,12.97,15.01,17.22,8.02,20.62
26.750,5.19,23.85,26.11,25.27,18.06,22.48,20.80,15.76
26.875,26.68,10.50,16.82,23.32,26.90,29.60,39.55,12.31
27.000,17.17,8.33,5.63,9.57,25.58,29.87,44.42,10.27
27.125,13.15,5.14,2.67,4.61,20.27,21.64,29.25,12.71
27.250,11.91,3.55,4.57,5.45,8.95,14.17,9.39,13.02
27.375,10.23,6.65,4.44,6.56,5.81,13.19,14.87,10.89
27.500,3.02,1.96,3.33,4.66,9.17,10.36,16.07,7.49
27.625,2.76,1.87,2.58,4.61,16.25,6.91,9.88,8.77
27.750,5.50,1.96,3.15,5.76,21.42,10.27,7.75,11.73
27.875,6.91,3.60,3.86,7.13,24.07,11.47,9.04,14.70
28.000,8.46,9.79,12.97,11.16,34.51,6.25,11.51,13.37
28.125,6.43,9.39,18.55,21.55,39.64,10.10,27.04,16.86
28.250,17.53,16.64,15.27,33.94,45.79,24.96,40.26,19.92
28.375,15.27,2.80,5.01,37.96,44.11,33.49,45.04,21.24
28.500,11.56,5.94,3.77,19.25,47.78,26.95,25.98,20.85
28.625,12.88,2.40,2.89,5.50,39.82,22.70,7.13,13.24
28.750,15.18,2.18,3.15,2.76,28.54,25.31,14.87,10.89
28.875,11.20,1.78,2.53,1.52,11.51,26.15,21.42,6.91
29.000,8.11,4.52,2.58,2.00,6.38,16.82,21.64,9.61
29.125,20.05,11.65,7.44,4.22,5.45,10.50,21.55,11.51
29.250,3.07,15.49,15.54,15.80,7.97,17.13,19.34,14.56
29.375,14.70,29.91,13.99,23.10,10.81,21.38,18.72,14.87
29.500,4.04,7.40,9.17,20.58,12.26,19.56,21.60,12.44
29.625,2.67,6.43,15.41,18.10,12.62,11.73,13.50,7.84
29.750,2.27,8.99,11.65,15.32,10.36,14.12,9.17,5.10
29.875,16.02,10.23,8.95,9.39,10.89,15.98,15.36,6.47
30.000,7.89,4.08,20.76,9.21,9.92,19.47,9.79,7.67
30.125,5.45,2.67,20.85,12.84,13.68,14.74,6.47,10.05
30.250,6.47,9.21,9.70,22.00,12.84,7.31,10.54,9.08
30.375,5.50,4.44,2.49,30.66,15.01,6.12,17.26,9.83
30.500,3.64,4.83,6.74,28.32,13.24,5.23,21.69,10.45
30.625,3.68,7.40,8.42,24.87,13.02,9.35,26.82,13.19
30.750,7.05,2.76,6.69,25.71,11.42,13.24,34.87,14.65
30.875,6.43,9.08,7.18,28.45,7.44,15.54,38.01,13.15
31.000,4.08,3.51,6.07,25.71,12.66,11.69,28.98,11.96
31.125,5.32,4.70,3.24,13.99,17.26,4.04,19.43,14.83
31.250,3.15,9.61,4.70,7.67,28.72,3.24,17.93,23.68
31.375,3.64,4.70,8.28,9.79,23.81,2.14,15.71,22.79
31.500,4.48,14.70,9.26,18.77,18.72,1.30,13.37,17.44
31.625,5.59,6.12,5.28,20.85,10.05,7.49,12.71,9.39
31.750,5.01,10.58,16.11,17.13,8.51,16.55,7.71,7.27
31.875,7.40,12.00,19.03,13.64,12.88,17.75,5.54,11.07
32.000,7.22,7.09,12.80,12.88,11.47,12.40,14.34,10.94
32.125,9.92,7.62,11.82,11.34,17.00,10.05,21.55,14.03
32.250,8.15,2.98,10.76,7.49,20.36,10.76,26.90,17.70
32.375,5.32,3.11,17.40,11.51,29.25,10.45,21.20,22.88
32.500,5.14,7.00,20.98,14.12,40.88,14.70,10.50,24.03
32.625,13.33,5.63,17.40,14.52,46.98,10.72,30.18,23.45
32.750,4.08,13.81,15.94,8.24,48.40,4.57,38.09,18.68
32.875,4.04,8.73,17.17,9.83,45.61,8.64,27.44,18.72
33.000,4.17,10.14,18.99,31.37,40.84,14.17,30.09,13.50
33.125,5.10,11.78,21.73,34.25,36.81,12.62,23.99,12.04
33.250,5.94,10.54,13.86,20.36,30.31,6.65,24.96,11.51
33.375,9.57,6.47,9.30,14.96,21.46,9.17,20.71,14.08
33.500,11.91,13.68,17.88,20.49,15.54,17.17,11.07,18.72
33.625,7.71,5.54,23.54,28.36,8.02,19.03,26.82,21.02
33.750,6.56,2.98,23.72,20.80,7.36,12.13,23.28,20.27
33.875,7.84,4.08,17.22,11.82,15.36,7.09,9.96,17.97
34.000,7.22,8.59,8.55,16.60,29.87,5.10,21.07,19.21
34.125,5.94,4.92,9.43,12.40,35.40,5.23,15.71,21.69
34.250,9.92,7.40,17.57,9.96,32.26,14.21,23.68,22.88
34.375,5.98,4.88,16.25,16.73,18.99,11.82,44.20,20.58
34.500,7.44,7.58,23.90,13.55,10.94,14.70,34.60,15.27
34.625,10.36,5.14,31.86,14.96,8.33,22.66,13.11,12.62
34.750,8.95,10.50,23.72,23.63,9.08,25.22,13.90,10.89
34.875,7.09,6.78,8.20,20.05,12.49,18.77,23.06,19.56
35.000,3.64,4.83,2.71,18.59,19.16,10.23,23.37,35.44
35.125,3.33,4.61,7.62,35.35,24.21,5.10,19.65,47.82
35.250,3.46,5.10,9.21,24.47,28.05,5.32,8.99,64.85
35.375,5.94,13.02,7.09,10.23,28.10,2.93,12.80,61.98
35.500,11.42,5.23,7.18,17.62,25.36,5.41,21.33,63.30
35.625,3.55,7.97,9.39,16.25,21.95,5.06,22.97,58.93
35.750,2.45,5.72,21.07,18.28,20.05,16.29,17.66,54.59
35.875,8.20,6.87,27.26,25.14,20.76,23.81,12.31,48.84
36.000,7.49,5.59,25.98,27.74,20.80,23.76,7.00,37.96
36.125,3.24,12.75,12.35,22.70,17.09,11.47,9.35,27.48
36.250,5.45,11.51,4.17,13.72,13.86,5.45,17.09,21.38
36.375,6.52,11.56,3.73,10.94,12.75,6.03,18.37,12.26
36.500,7.53,10.50,12.44,22.75,14.21,4.39,12.09,9.17
36.625,4.48,11.60,18.50,20.45,12.93,9.61,7.84,10.27
36.750,9.92,8.46,15.85,10.32,15.27,7.80,27.17,16.42
36.875,5.81,3.82,13.64,23.01,13.64,3.64,46.67,24.56
37.000,4.61,4.79,8.46,20.89,15.32,6.69,37.96,24.47
37.125,11.91,7.22,10.58,7.22,11.56,14.30,18.41,21.02
37.250,8.81,6.21,15.71,11.47,10.19,10.01,18.10,15.54
37.375,6.25,5.85,9.26,18.68,9.21,7.05,21.60,17.22
37.500,8.99,10.01,4.66,38.18,14.65,11.60,30.80,20.23
37.625,7.89,10.32,4.66,40.57,14.61,11.29,26.73,23.94
37.750,11.56,12.49,6.21,18.19,12.62,7.18,18.94,26.06
37.875,14.74,11.42,16.86,29.87,14.61,10.67,41.50,20.67
38.000,13.15,20.40,16.16,27.70,21.02,12.75,36.19,15.01
38.125,10.94,20.27,7.62,11.03,35.62,5.01,19.96,10.89
38.250,6.78,14.56,6.21,15.10,35.31,7.49,15.41,16.38
38.375,8.77,44.29,4.39,14.43,31.46,11.47,7.58,22.30
38.500,6.82,9.48,1.96,4.48,22.30,8.77,14.65,17.93
38.625,4.13,19.30,4.17,6.87,17.22,14.26,25.80,13.86
38.750,8.73,10.05,3.60,12.75,19.61,15.32,26.29,13.46
38.875,7.00,4.44,8.81,10.19,22.97,7.13,11.56,27.21
39.000,11.78,6.07,8.55,30.88,25.98,3.86,23.23,35.79
39.125,2.40,5.81,4.39,33.54,24.56,10.36,20.09,37.61
39.250,5.54,5.81,6.12,17.22,28.76,17.70,20.71,36.59
39.375,8.95,10.85,6.47,22.13,30.71,14.08,37.25,33.85
39.500,4.08,4.61,3.46,18.85,34.25,5.37,24.60,30.22
39.625,7.75,7.22,11.78,8.95,33.76,12.00,10.63,22.53
39.750,4.22,5.28,18.68,6.52,35.13,16.60,28.98,18.37
